X,Y,ADDRESS,COUNTRY,STATE,CITY,Codigo_Pos,Coordenada,Coordena_1,GAS,NAS,BLOQ,Asignacion,Recuperaci,% GAS,% NAS,% BLOQ,% ASIG,% RECP,result_num,status,formatted_,place_id,location_t,latlong,icon_url
-100.1339164,19.8007531,"El Oro,CP 50633,Mexico México",México,Mexico,El Oro,"50633","-99.4151232","19.121354","348","268","80","62","14","100","77.01","22.99","17.82","4.02","0",OK,"El Oro de Hidalgo, State of Mexico, Mexico",ChIJ4bUDqPru0oURKqyTfDxBuj0,APPROXIMATE,"19.8007531,-100.1339164",./0.png
-100.1339164,19.8007531,"El Oro,CP 50634,Mexico México",México,Mexico,El Oro,"50634","-100.009503","19.776181","60","48","12","7","0","100","80.00","20.00","11.67","0.00","0",OK,"El Oro de Hidalgo, State of Mexico, Mexico",ChIJ4bUDqPru0oURKqyTfDxBuj0,APPROXIMATE,"19.8007531,-100.1339164",./0.png
-100.1339164,19.8007531,"El Oro,CP 50635,Mexico México",México,Mexico,El Oro,"50635","-100.0103233","19.6737913","306","222","84","84","15","100","72.55","27.45","27.45","4.90","0",OK,"El Oro de Hidalgo, State of Mexico, Mexico",ChIJ4bUDqPru0oURKqyTfDxBuj0,APPROXIMATE,"19.8007531,-100.1339164",./0.png
-100.1339164,19.8007531,"El Oro,CP 50636,Mexico México",México,Mexico,El Oro,"50636","-99.9795196","19.8453542","17","13","4","49","14","100","76.47","23.53","288.24","82.35","0",OK,"El Oro de Hidalgo, State of Mexico, Mexico",ChIJ4bUDqPru0oURKqyTfDxBuj0,APPROXIMATE,"19.8007531,-100.1339164",./0.png
-100.1339164,19.8007531,"El Oro,CP 50637,Mexico México",México,Mexico,El Oro,"50637","-99.173887","19.592674","400","308","92","75","14","100","77.00","23.00","18.75","3.50","0",OK,"El Oro de Hidalgo, State of Mexico, Mexico",ChIJ4bUDqPru0oURKqyTfDxBuj0,APPROXIMATE,"19.8007531,-100.1339164",./0.png
-99.9515474,19.7129957,"San Felipe del Progreso,CP 50640,Mexico México",México,Mexico,San Felipe del Progreso,"50640","-99.895512","19.60734","10362","7832","2530","1407","69","100","75.58","24.42","13.58","0.67","0",OK,"San Felipe del Progreso, State of Mexico, Mexico",ChIJdVLys_P00oURbGbRmTYyFGs,APPROXIMATE,"19.7129957,-99.9515474",./0.png
-99.9515474,19.7129957,"San Felipe del Progreso,CP 50653,Mexico México",México,Mexico,San Felipe del Progreso,"50653","-99.564125","19.421844","378","287","91","56","1","100","75.93","24.07","14.81","0.26","0",OK,"San Felipe del Progreso, State of Mexico, Mexico",ChIJdVLys_P00oURbGbRmTYyFGs,APPROXIMATE,"19.7129957,-99.9515474",./0.png
-99.9515474,19.7129957,"San Felipe del Progreso,CP 50654,Mexico México",México,Mexico,San Felipe del Progreso,"50654","-99.935666","19.683808","16","14","2","4","0","100","87.50","12.50","25.00","0.00","0",OK,"San Felipe del Progreso, State of Mexico, Mexico",ChIJdVLys_P00oURbGbRmTYyFGs,APPROXIMATE,"19.7129957,-99.9515474",./0.png
-99.9515474,19.7129957,"San Felipe del Progreso,CP 50655,Mexico México",México,Mexico,San Felipe del Progreso,"50655","-99.971718","19.694657","252","210","42","32","3","100","83.33","16.67","12.70","1.19","0",OK,"San Felipe del Progreso, State of Mexico, Mexico",ChIJdVLys_P00oURbGbRmTYyFGs,APPROXIMATE,"19.7129957,-99.9515474",./0.png
-99.9515474,19.7129957,"San Felipe del Progreso,CP 50656,Mexico México",México,Mexico,San Felipe del Progreso,"50656","-100.165845","19.58258","50","34","16","22","1","100","68.00","32.00","44.00","2.00","0",OK,"San Felipe del Progreso, State of Mexico, Mexico",ChIJdVLys_P00oURbGbRmTYyFGs,APPROXIMATE,"19.7129957,-99.9515474",./0.png
-100.1570626,19.6612661,"San Jose del Rincon,CP 50660,Mexico México",México,Mexico,San Jose del Rincon,"50660","-100.159294","19.695507","456","319","137","741","58","100","69.96","30.04","162.50","12.72","0",OK,"San José del Rincón, State of Mexico, Mexico",ChIJ81ZdzbLs0oURE4wukjNrHYs,APPROXIMATE,"19.6612661,-100.1570626",./0.png
-100.1570626,19.6612661,"San Jose del Rincon,CP 50663,Mexico México",México,Mexico,San Jose del Rincon,"50663","-100.10819","19.67222","4275","2850","1425","177","18","100","66.67","33.33","4.14","0.42","0",OK,"San José del Rincón, State of Mexico, Mexico",ChIJ81ZdzbLs0oURE4wukjNrHYs,APPROXIMATE,"19.6612661,-100.1570626",./0.png
-100.0844091,19.6293907,"San Jose del Rincon,CP 50664,Mexico México",México,Mexico,San Jose del Rincon,"50664","-100.0829275","19.6348939","1278","963","315","101","9","100","75.35","24.65","7.90","0.70","0",OK,"San Miguel Agua Bendita, Méx., Mexico",ChIJA1MrL3iS0oURD1w6Rzv5K6w,APPROXIMATE,"19.6293907,-100.0844091",./0.png
-100.1570626,19.6612661,"San Jose del Rincon,CP 50665,Mexico México",México,Mexico,San Jose del Rincon,"50665","-100.080824","19.63517","1125","891","234","178","15","100","79.20","20.80","15.82","1.33","0",OK,"San José del Rincón, State of Mexico, Mexico",ChIJ81ZdzbLs0oURE4wukjNrHYs,APPROXIMATE,"19.6612661,-100.1570626",./0.png
-100.1570626,19.6612661,"San Jose del Rincon,CP 50666,Mexico México",México,Mexico,San Jose del Rincon,"50666","-100.1071441","19.6645532","288","228","60","93","9","100","79.17","20.83","32.29","3.13","0",OK,"San José del Rincón, State of Mexico, Mexico",ChIJ81ZdzbLs0oURE4wukjNrHYs,APPROXIMATE,"19.6612661,-100.1570626",./0.png
-100.1570626,19.6612661,"San Jose del Rincon,CP 50667,Mexico México",México,Mexico,San Jose del Rincon,"50667","-100.10401","19.59091","658","469","189","74","2","100","71.28","28.72","11.25","0.30","0",OK,"San José del Rincón, State of Mexico, Mexico",ChIJ81ZdzbLs0oURE4wukjNrHYs,APPROXIMATE,"19.6612661,-100.1570626",./0.png
-100.1570626,19.6612661,"San Jose del Rincon,CP 50668,Mexico México",México,Mexico,San Jose del Rincon,"50668","-100.107608","20.067801","1974","1512","462","130","9","100","76.60","23.40","6.59","0.46","0",OK,"San José del Rincón, State of Mexico, Mexico",ChIJ81ZdzbLs0oURE4wukjNrHYs,APPROXIMATE,"19.6612661,-100.1570626",./0.png
-100.1570626,19.6612661,"San Jose del Rincon,CP 50670,Mexico México",México,Mexico,San Jose del Rincon,"50670","-100.118285","19.549559","3360","2510","850","395","24","100","74.70","25.30","11.76","0.71","0",OK,"San José del Rincón, State of Mexico, Mexico",ChIJ81ZdzbLs0oURE4wukjNrHYs,APPROXIMATE,"19.6612661,-100.1570626",./0.png
-100.1570626,19.6612661,"San Jose del Rincon,CP 50673,Mexico México",México,Mexico,San Jose del Rincon,"50673","0","0","329","245","84","29","5","100","74.47","25.53","8.81","1.52","0",OK,"San José del Rincón, State of Mexico, Mexico",ChIJ81ZdzbLs0oURE4wukjNrHYs,APPROXIMATE,"19.6612661,-100.1570626",./0.png
-100.1570626,19.6612661,"San Jose del Rincon,CP 50674,Mexico México",México,Mexico,San Jose del Rincon,"50674","-100.05488","19.55045","385","308","77","41","3","100","80.00","20.00","10.65","0.78","0",OK,"San José del Rincón, State of Mexico, Mexico",ChIJ81ZdzbLs0oURE4wukjNrHYs,APPROXIMATE,"19.6612661,-100.1570626",./0.png
-100.1007921,19.531298,"San Jose del Rincon,CP 50675,Mexico México",México,Mexico,San Jose del Rincon,"50675","-100.108704","19.530467","21","15","6","5","4","100","71.43","28.57","23.81","19.05","0",OK,"San José del Rincón, State of Mexico, Mexico",ChIJz_lkr8mR0oUR_xH1_9c_zyo,GEOMETRIC_CENTER,"19.531298,-100.1007921",./0.png
-100.1570626,19.6612661,"San Jose del Rincon,CP 50676,Mexico México",México,Mexico,San Jose del Rincon,"50676","-100.353919","19.207623","36","27","9","3","0","100","75.00","25.00","8.33","0.00","0",OK,"San José del Rincón, State of Mexico, Mexico",ChIJ81ZdzbLs0oURE4wukjNrHYs,APPROXIMATE,"19.6612661,-100.1570626",./0.png
-100.1570626,19.6612661,"San Jose del Rincon,CP 50677,Mexico México",México,Mexico,San Jose del Rincon,"50677","-100.13419","19.619316","152","80","72","17","0","100","52.63","47.37","11.18","0.00","0",OK,"San José del Rincón, State of Mexico, Mexico",ChIJ81ZdzbLs0oURE4wukjNrHYs,APPROXIMATE,"19.6612661,-100.1570626",./0.png
-100.1007921,19.531298,"San Jose del Rincon,CP 50678,Mexico México",México,Mexico,San Jose del Rincon,"50678","-100.15199","19.66486","270","170","100","36","2","100","62.96","37.04","13.33","0.74","0",OK,"San José del Rincón, State of Mexico, Mexico",ChIJz_lkr8mR0oUR_xH1_9c_zyo,GEOMETRIC_CENTER,"19.531298,-100.1007921",./0.png
-99.9515474,19.7129957,"San Felipe del Progreso,CP 50680,Mexico México",México,Mexico,San Felipe del Progreso,"50680","-99.917339","19.641636","52","39","13","77","6","100","75.00","25.00","148.08","11.54","0",OK,"San Felipe del Progreso, State of Mexico, Mexico",ChIJdVLys_P00oURbGbRmTYyFGs,APPROXIMATE,"19.7129957,-99.9515474",./0.png
-99.9515474,19.7129957,"San Felipe del Progreso,CP 50683,Mexico México",México,Mexico,San Felipe del Progreso,"50683","-99.613414","19.646305","33","24","9","11","0","100","72.73","27.27","33.33","0.00","0",OK,"San Felipe del Progreso, State of Mexico, Mexico",ChIJdVLys_P00oURbGbRmTYyFGs,APPROXIMATE,"19.7129957,-99.9515474",./0.png
-99.9515474,19.7129957,"San Felipe del Progreso,CP 50684,Mexico México",México,Mexico,San Felipe del Progreso,"50684","-99.907316","19.613371","680","540","140","164","9","100","79.41","20.59","24.12","1.32","0",OK,"San Felipe del Progreso, State of Mexico, Mexico",ChIJdVLys_P00oURbGbRmTYyFGs,APPROXIMATE,"19.7129957,-99.9515474",./0.png
-99.9515474,19.7129957,"San Felipe del Progreso,CP 50685,Mexico México",México,Mexico,San Felipe del Progreso,"50685","-99.931589","19.590376","357","266","91","32","5","100","74.51","25.49","8.96","1.40","0",OK,"San Felipe del Progreso, State of Mexico, Mexico",ChIJdVLys_P00oURbGbRmTYyFGs,APPROXIMATE,"19.7129957,-99.9515474",./0.png
-99.9515474,19.7129957,"San Felipe del Progreso,CP 50686,Mexico México",México,Mexico,San Felipe del Progreso,"50686","-99.966966","19.558891","1596","1308","288","90","7","100","81.95","18.05","5.64","0.44","0",OK,"San Felipe del Progreso, State of Mexico, Mexico",ChIJdVLys_P00oURbGbRmTYyFGs,APPROXIMATE,"19.7129957,-99.9515474",./0.png
-99.9515474,19.7129957,"San Felipe del Progreso,CP 50687,Mexico México",México,Mexico,San Felipe del Progreso,"50687","-99.949821","19.653094","434","357","77","68","5","100","82.26","17.74","15.67","1.15","0",OK,"San Felipe del Progreso, State of Mexico, Mexico",ChIJdVLys_P00oURbGbRmTYyFGs,APPROXIMATE,"19.7129957,-99.9515474",./0.png
-99.9515474,19.7129957,"San Felipe del Progreso,CP 50690,Mexico México",México,Mexico,San Felipe del Progreso,"50690","-99.97132","19.59575","212","152","60","307","20","100","71.70","28.30","144.81","9.43","0",OK,"San Felipe del Progreso, State of Mexico, Mexico",ChIJdVLys_P00oURbGbRmTYyFGs,APPROXIMATE,"19.7129957,-99.9515474",./0.png
-99.9515474,19.7129957,"San Felipe del Progreso,CP 50693,Mexico México",México,Mexico,San Felipe del Progreso,"50693","-100.006338","19.684692","105","96","9","47","4","100","91.43","8.57","44.76","3.81","0",OK,"San Felipe del Progreso, State of Mexico, Mexico",ChIJdVLys_P00oURbGbRmTYyFGs,APPROXIMATE,"19.7129957,-99.9515474",./0.png
-99.9515474,19.7129957,"San Felipe del Progreso,CP 50694,Mexico México",México,Mexico,San Felipe del Progreso,"50694","-100.031775","19.596822","693","576","117","49","4","100","83.12","16.88","7.07","0.58","0",OK,"San Felipe del Progreso, State of Mexico, Mexico",ChIJdVLys_P00oURbGbRmTYyFGs,APPROXIMATE,"19.7129957,-99.9515474",./0.png
-99.9515474,19.7129957,"San Felipe del Progreso,CP 50695,Mexico México",México,Mexico,San Felipe del Progreso,"50695","-100.461698","20.916418","192","152","40","19","3","100","79.17","20.83","9.90","1.56","0",OK,"San Felipe del Progreso, State of Mexico, Mexico",ChIJdVLys_P00oURbGbRmTYyFGs,APPROXIMATE,"19.7129957,-99.9515474",./0.png
-99.9515474,19.7129957,"San Felipe del Progreso,CP 50696,Mexico México",México,Mexico,San Felipe del Progreso,"50696","-100.096626","19.692367","117","99","18","21","1","100","84.62","15.38","17.95","0.85","0",OK,"San Felipe del Progreso, State of Mexico, Mexico",ChIJdVLys_P00oURbGbRmTYyFGs,APPROXIMATE,"19.7129957,-99.9515474",./0.png
-99.9515474,19.7129957,"San Felipe del Progreso,CP 50697,Mexico México",México,Mexico,San Felipe del Progreso,"50697","-100.032949","19.739588","196","147","49","39","2","100","75.00","25.00","19.90","1.02","0",OK,"San Felipe del Progreso, State of Mexico, Mexico",ChIJdVLys_P00oURbGbRmTYyFGs,APPROXIMATE,"19.7129957,-99.9515474",./0.png
-99.7956101,19.7115156,"Jocotitlan,CP 50700,Mexico México",México,Mexico,Jocotitlan,"50700","-99.963398","19.782492","1280","1000","280","447","33","100","78.13","21.88","34.92","2.58","0",OK,"Jocotitlán, San Juan, 50700 Jocotitlán, State of Mexico, Mexico",ChIJq_XWp8Zd0oURO-HgzlbZw18,APPROXIMATE,"19.7115156,-99.79561009999999",./0.png
-99.9255542,19.7551032,"Jocotitlan,CP 50710,Mexico México",México,Mexico,Jocotitlan,"50710","-99.913975","19.75948","447","330","117","308","9","100","73.83","26.17","68.90","2.01","0",OK,"Emiliano Zapata 2da Secc, 50710 San Miguel Tenochtitlán, Méx., Mexico",ChIJJXfWMeb10oUR85nKnPjV9-o,APPROXIMATE,"19.7551032,-99.9255542",./0.png
-99.7883967,19.7075577,"Jocotitlan,CP 50713,Mexico México",México,Mexico,Jocotitlan,"50713","-99.918133","19.789481","371","286","85","325","8","100","77.09","22.91","87.60","2.16","0",OK,"Jocotitlán, State of Mexico, Mexico",ChIJcaH-PY9d0oURU55Xs2Ryedw,APPROXIMATE,"19.7075577,-99.78839669999999",./0.png
-99.7883967,19.7075577,"Jocotitlan,CP 50714,Mexico México",México,Mexico,Jocotitlan,"50714","-99.969812","19.786705","4","2","2","3","0","100","50.00","50.00","75.00","0.00","0",OK,"Jocotitlán, State of Mexico, Mexico",ChIJcaH-PY9d0oURU55Xs2Ryedw,APPROXIMATE,"19.7075577,-99.78839669999999",./0.png
-99.7883967,19.7075577,"Jocotitlan,CP 50715,Mexico México",México,Mexico,Jocotitlan,"50715","-99.95982","19.74212","459","381","78","160","10","100","83.01","16.99","34.86","2.18","0",OK,"Jocotitlán, State of Mexico, Mexico",ChIJcaH-PY9d0oURU55Xs2Ryedw,APPROXIMATE,"19.7075577,-99.78839669999999",./0.png
-99.7883967,19.7075577,"Jocotitlan,CP 50716,Mexico México",México,Mexico,Jocotitlan,"50716","-99.9666","19.751096","12","9","3","9","0","100","75.00","25.00","75.00","0.00","0",OK,"Jocotitlán, State of Mexico, Mexico",ChIJcaH-PY9d0oURU55Xs2Ryedw,APPROXIMATE,"19.7075577,-99.78839669999999",./0.png
-99.7883967,19.7075577,"Jocotitlan,CP 50717,Mexico México",México,Mexico,Jocotitlan,"50717","-99.958418","19.776709","344","268","76","146","9","100","77.91","22.09","42.44","2.62","0",OK,"Jocotitlán, State of Mexico, Mexico",ChIJcaH-PY9d0oURU55Xs2Ryedw,APPROXIMATE,"19.7075577,-99.78839669999999",./0.png
-99.7883967,19.7075577,"Jocotitlan,CP 50720,Mexico México",México,Mexico,Jocotitlan,"50720","-99.619447","19.979496","47","32","15","49","6","100","68.09","31.91","104.26","12.77","0",OK,"Jocotitlán, State of Mexico, Mexico",ChIJcaH-PY9d0oURU55Xs2Ryedw,APPROXIMATE,"19.7075577,-99.78839669999999",./0.png
-99.7883967,19.7075577,"Jocotitlan,CP 50724,Mexico México",México,Mexico,Jocotitlan,"50724","-99.71113","19.71711","1652","1232","420","303","23","100","74.58","25.42","18.34","1.39","0",OK,"Jocotitlán, State of Mexico, Mexico",ChIJcaH-PY9d0oURU55Xs2Ryedw,APPROXIMATE,"19.7075577,-99.78839669999999",./0.png
-99.7883967,19.7075577,"Jocotitlan,CP 50726,Mexico México",México,Mexico,Jocotitlan,"50726","-99.9756167","19.762683","1043","868","175","58","15","100","83.22","16.78","5.56","1.44","0",OK,"Jocotitlán, State of Mexico, Mexico",ChIJcaH-PY9d0oURU55Xs2Ryedw,APPROXIMATE,"19.7075577,-99.78839669999999",./0.png
-99.7883967,19.7075577,"Jocotitlan,CP 50727,Mexico México",México,Mexico,Jocotitlan,"50727","-99.7579358","19.6854112","386","304","82","112","23","100","78.76","21.24","29.02","5.96","0",OK,"Jocotitlán, State of Mexico, Mexico",ChIJcaH-PY9d0oURU55Xs2Ryedw,APPROXIMATE,"19.7075577,-99.78839669999999",./0.png
-99.7956101,19.7115156,"Jocotitlan,CP 50733,Mexico México",México,Mexico,Jocotitlan,"50733","-99.760972","19.659779","112","96","16","24","4","100","85.71","14.29","21.43","3.57","0",OK,"Jocotitlán, San Juan, 50700 Jocotitlán, State of Mexico, Mexico",ChIJq_XWp8Zd0oURO-HgzlbZw18,APPROXIMATE,"19.7115156,-99.79561009999999",./0.png
-99.7883967,19.7075577,"Jocotitlan,CP 50734,Mexico México",México,Mexico,Jocotitlan,"50734","-99.8700085","19.7977954","497","448","49","39","1","100","90.14","9.86","7.85","0.20","0",OK,"Jocotitlán, State of Mexico, Mexico",ChIJcaH-PY9d0oURU55Xs2Ryedw,APPROXIMATE,"19.7075577,-99.78839669999999",./0.png
-99.7956101,19.7115156,"Jocotitlan,CP 50735,Mexico México",México,Mexico,Jocotitlan,"50735","-99.813024","19.715502","9","8","1","3","0","100","88.89","11.11","33.33","0.00","0",OK,"Jocotitlán, San Juan, 50700 Jocotitlán, State of Mexico, Mexico",ChIJq_XWp8Zd0oURO-HgzlbZw18,APPROXIMATE,"19.7115156,-99.79561009999999",./0.png
-99.7883967,19.7075577,"Jocotitlan,CP 50736,Mexico México",México,Mexico,Jocotitlan,"50736","-99.82577","19.708748","1332","1089","243","122","19","100","81.76","18.24","9.16","1.43","0",OK,"Jocotitlán, State of Mexico, Mexico",ChIJcaH-PY9d0oURU55Xs2Ryedw,APPROXIMATE,"19.7075577,-99.78839669999999",./0.png
-99.7956101,19.7115156,"Jocotitlan,CP 50737,Mexico México",México,Mexico,Jocotitlan,"50737","-99.845325","19.7664791","356","240","116","131","20","100","67.42","32.58","36.80","5.62","0",OK,"Jocotitlán, San Juan, 50700 Jocotitlán, State of Mexico, Mexico",ChIJq_XWp8Zd0oURO-HgzlbZw18,APPROXIMATE,"19.7115156,-99.79561009999999",./0.png
-99.7664745,19.5695891,"Ixtlahuaca,CP 50740,Mexico México",México,Mexico,Ixtlahuaca,"50740","-99.817114","19.546084","7007","5572","1435","1159","119","100","79.52","20.48","16.54","1.70","0",OK,"Ixtlahuaca, 50740 Ixtlahuaca de Rayón, Méx., Mexico",ChIJH3bbRstl0oURWmVYzO4xmtI,APPROXIMATE,"19.5695891,-99.7664745",./0.png
-99.7664745,19.5695891,"Ixtlahuaca,CP 50743,Mexico México",México,Mexico,Ixtlahuaca,"50743","-99.764956","19.572805","3","2","1","2","0","100","66.67","33.33","66.67","0.00","0",OK,"Ixtlahuaca, 50740 Ixtlahuaca de Rayón, Méx., Mexico",ChIJH3bbRstl0oURWmVYzO4xmtI,APPROXIMATE,"19.5695891,-99.7664745",./0.png
-99.7664745,19.5695891,"Ixtlahuaca,CP 50744,Mexico México",México,Mexico,Ixtlahuaca,"50744","-99.76855","19.56738","15","15","0","4","1","100","100.00","0.00","26.67","6.67","0",OK,"Ixtlahuaca, 50740 Ixtlahuaca de Rayón, Méx., Mexico",ChIJH3bbRstl0oURWmVYzO4xmtI,APPROXIMATE,"19.5695891,-99.7664745",./0.png
-99.7664745,19.5695891,"Ixtlahuaca,CP 50750,Mexico México",México,Mexico,Ixtlahuaca,"50750","-99.8787409","19.639076","156","124","32","50","6","100","79.49","20.51","32.05","3.85","0",OK,"Ixtlahuaca, 50740 Ixtlahuaca de Rayón, Méx., Mexico",ChIJH3bbRstl0oURWmVYzO4xmtI,APPROXIMATE,"19.5695891,-99.7664745",./0.png
-99.7664745,19.5695891,"Ixtlahuaca,CP 50753,Mexico México",México,Mexico,Ixtlahuaca,"50753","-99.888917","19.716638","12","12","0","13","0","100","100.00","0.00","108.33","0.00","0",OK,"Ixtlahuaca, 50740 Ixtlahuaca de Rayón, Méx., Mexico",ChIJH3bbRstl0oURWmVYzO4xmtI,APPROXIMATE,"19.5695891,-99.7664745",./0.png
-99.7664745,19.5695891,"Ixtlahuaca,CP 50754,Mexico México",México,Mexico,Ixtlahuaca,"50754","0","0","148","100","48","42","2","100","67.57","32.43","28.38","1.35","0",OK,"Ixtlahuaca, 50740 Ixtlahuaca de Rayón, Méx., Mexico",ChIJH3bbRstl0oURWmVYzO4xmtI,APPROXIMATE,"19.5695891,-99.7664745",./0.png
-99.7664745,19.5695891,"Ixtlahuaca,CP 50755,Mexico México",México,Mexico,Ixtlahuaca,"50755","-99.826471","19.662093","312","264","48","120","10","100","84.62","15.38","38.46","3.21","0",OK,"Ixtlahuaca, 50740 Ixtlahuaca de Rayón, Méx., Mexico",ChIJH3bbRstl0oURWmVYzO4xmtI,APPROXIMATE,"19.5695891,-99.7664745",./0.png
-99.7664745,19.5695891,"Ixtlahuaca,CP 50760,Mexico México",México,Mexico,Ixtlahuaca,"50760","-99.877093","19.602066","1108","876","232","231","34","100","79.06","20.94","20.85","3.07","0",OK,"Ixtlahuaca, 50740 Ixtlahuaca de Rayón, Méx., Mexico",ChIJH3bbRstl0oURWmVYzO4xmtI,APPROXIMATE,"19.5695891,-99.7664745",./0.png
-99.838875,19.5648656,"Ixtlahuaca,CP 50770,Mexico México",México,Mexico,Ixtlahuaca,"50770","-99.727027","19.642613","3717","2961","756","328","50","100","79.66","20.34","8.82","1.35","0",OK,"50770 State of Mexico, Mexico",ChIJqWolGMFj0oURAErqDzM7eT0,APPROXIMATE,"19.5648656,-99.838875",./0.png
-99.7664745,19.5695891,"Ixtlahuaca,CP 50773,Mexico México",México,Mexico,Ixtlahuaca,"50773","-99.7615149","19.5662567","1736","1379","357","182","20","100","79.44","20.56","10.48","1.15","0",OK,"Ixtlahuaca, 50740 Ixtlahuaca de Rayón, Méx., Mexico",ChIJH3bbRstl0oURWmVYzO4xmtI,APPROXIMATE,"19.5695891,-99.7664745",./0.png
-99.7664745,19.5695891,"Ixtlahuaca,CP 50774,Mexico México",México,Mexico,Ixtlahuaca,"50774","-99.7521477","19.5912877","4114","3300","814","294","58","100","80.21","19.79","7.15","1.41","0",OK,"Ixtlahuaca, 50740 Ixtlahuaca de Rayón, Méx., Mexico",ChIJH3bbRstl0oURWmVYzO4xmtI,APPROXIMATE,"19.5695891,-99.7664745",./0.png
-99.7664745,19.5695891,"Ixtlahuaca,CP 50780,Mexico México",México,Mexico,Ixtlahuaca,"50780","-99.7360412","19.4956726","2968","2226","742","414","58","100","75.00","25.00","13.95","1.95","0",OK,"Ixtlahuaca, 50740 Ixtlahuaca de Rayón, Méx., Mexico",ChIJH3bbRstl0oURWmVYzO4xmtI,APPROXIMATE,"19.5695891,-99.7664745",./0.png
-99.7664745,19.5695891,"Ixtlahuaca,CP 50783,Mexico México",México,Mexico,Ixtlahuaca,"50783","-99.773214","19.55174","2422","1855","567","274","32","100","76.59","23.41","11.31","1.32","0",OK,"Ixtlahuaca, 50740 Ixtlahuaca de Rayón, Méx., Mexico",ChIJH3bbRstl0oURWmVYzO4xmtI,APPROXIMATE,"19.5695891,-99.7664745",./0.png
-99.7664745,19.5695891,"Ixtlahuaca,CP 50785,Mexico México",México,Mexico,Ixtlahuaca,"50785","-99.78374","19.544381","250","200","50","92","13","100","80.00","20.00","36.80","5.20","0",OK,"Ixtlahuaca, 50740 Ixtlahuaca de Rayón, Méx., Mexico",ChIJH3bbRstl0oURWmVYzO4xmtI,APPROXIMATE,"19.5695891,-99.7664745",./0.png
-99.6067531,19.5573493,"Jiquipilco,CP 50800,Mexico México",México,Mexico,Jiquipilco,"50800","-99.37379","19.36452","1159","834","325","1699","117","100","71.96","28.04","146.59","10.09","0",OK,"Jiquipilco, State of Mexico, Mexico",ChIJmQwSSUls0oURktqXopZaaC4,APPROXIMATE,"19.5573493,-99.60675309999999",./0.png
-99.6067531,19.5573493,"Jiquipilco,CP 50810,Mexico México",México,Mexico,Jiquipilco,"50810","-99.6082999","19.5686743","1328","968","360","175","18","100","72.89","27.11","13.18","1.36","0",OK,"Jiquipilco, State of Mexico, Mexico",ChIJmQwSSUls0oURktqXopZaaC4,APPROXIMATE,"19.5573493,-99.60675309999999",./0.png
-99.6067531,19.5573493,"Jiquipilco,CP 50813,Mexico México",México,Mexico,Jiquipilco,"50813","-99.759678","19.563152","930","690","240","264","22","100","74.19","25.81","28.39","2.37","0",OK,"Jiquipilco, State of Mexico, Mexico",ChIJmQwSSUls0oURktqXopZaaC4,APPROXIMATE,"19.5573493,-99.60675309999999",./0.png
-99.6067531,19.5573493,"Jiquipilco,CP 50814,Mexico México",México,Mexico,Jiquipilco,"50814","-99.634268","19.521276","40","34","6","28","3","100","85.00","15.00","70.00","7.50","0",OK,"Jiquipilco, State of Mexico, Mexico",ChIJmQwSSUls0oURktqXopZaaC4,APPROXIMATE,"19.5573493,-99.60675309999999",./0.png
-99.6067531,19.5573493,"Jiquipilco,CP 50815,Mexico México",México,Mexico,Jiquipilco,"50815","-99.655592","19.526887","152","96","56","161","17","100","63.16","36.84","105.92","11.18","0",OK,"Jiquipilco, State of Mexico, Mexico",ChIJmQwSSUls0oURktqXopZaaC4,APPROXIMATE,"19.5573493,-99.60675309999999",./0.png
-99.6067531,19.5573493,"Jiquipilco,CP 50816,Mexico México",México,Mexico,Jiquipilco,"50816","-99.61869","19.55134","288","204","84","125","9","100","70.83","29.17","43.40","3.13","0",OK,"Jiquipilco, State of Mexico, Mexico",ChIJmQwSSUls0oURktqXopZaaC4,APPROXIMATE,"19.5573493,-99.60675309999999",./0.png
-99.6912245,19.5736613,"Jiquipilco,CP 50820,Mexico México",México,Mexico,Jiquipilco,"50820","-99.69123","19.57366","1025","700","325","235","36","100","68.29","31.71","22.93","3.51","0",OK,"Santa Cruz, 50820 Primera Manzana de Santa Cruz Tepexpan, Méx., Mexico",ChIJpf5mzjxv0oUR0JLxcBUdE08,APPROXIMATE,"19.5736613,-99.69122449999999",./0.png
-99.6067531,19.5573493,"Jiquipilco,CP 50823,Mexico México",México,Mexico,Jiquipilco,"50823","-99.687066","19.569977","29","19","10","18","4","100","65.52","34.48","62.07","13.79","0",OK,"Jiquipilco, State of Mexico, Mexico",ChIJmQwSSUls0oURktqXopZaaC4,APPROXIMATE,"19.5573493,-99.60675309999999",./0.png
-99.6067531,19.5573493,"Jiquipilco,CP 50824,Mexico México",México,Mexico,Jiquipilco,"50824","-99.6067531","19.5573493","86","64","22","48","2","100","74.42","25.58","55.81","2.33","0",OK,"Jiquipilco, State of Mexico, Mexico",ChIJmQwSSUls0oURktqXopZaaC4,APPROXIMATE,"19.5573493,-99.60675309999999",./0.png
-99.6067531,19.5573493,"Jiquipilco,CP 50825,Mexico México",México,Mexico,Jiquipilco,"50825","-99.677818","19.583031","325","250","75","85","11","100","76.92","23.08","26.15","3.38","0",OK,"Jiquipilco, State of Mexico, Mexico",ChIJmQwSSUls0oURktqXopZaaC4,APPROXIMATE,"19.5573493,-99.60675309999999",./0.png
